id_particella,pos_x_m,pos_y_m,pos_z_m,vel_x_ms,vel_y_ms,vel_z_ms,dimensione_m,destino
305,-7.3283,-53.436,-59.1078,-1.2968,-8.3785,-9.3712,0.4018,sopravvivenza
306,25.1851,51.7751,55.6499,17.4864,34.6397,38.5643,3.0902,fuga
307,70.9507,10.8354,-35.1437,13.0012,2.7721,-8.1192,0.3176,fuga
308,-72.9327,15.7651,-28.8259,-12.8555,2.7109,-4.3917,0.4144,fuga
309,51.6683,-53.5704,29.1737,17.9231,-18.0834,10.771,0.783,sopravvivenza
310,29.4332,-39.4752,-63.165,5.5447,-6.892,-11.7495,0.4812,sopravvivenza
311,-69.0399,24.3698,32.5746,-7.4201,3.6872,2.8376,6.5019,sopravvivenza
312,61.3587,-36.9156,-35.8707,2.8568,-2.0404,-1.9199,0.1117,impatto
313,-13.6165,-28.4185,73.5744,-3.2441,-6.078,17.1124,0.1861,sopravvivenza
314,-52.2178,44.5009,41.1429,-14.637,13.6572,12.9918,2.1895,sopravvivenza
315,21.1349,43.5254,-63.5647,2.7294,6.3567,-9.1119,0.1788,sopravvivenza
316,-32.6415,27.1789,67.6819,-2.122,3.4057,6.3397,0.0448,sopravvivenza
317,-42.0904,-59.4189,-33.1258,-2.4286,-2.7132,-1.4855,2.9776,impatto
318,-28.3866,14.6367,73.3309,-3.2666,1.338,6.5359,2.836,fuga
319,5.6792,-69.9567,38.7559,1.0543,-10.728,5.7803,2.5025,sopravvivenza
320,23.2453,53.2243,-54.9139,2.5474,7.3176,-6.6068,0.347,sopravvivenza
321,-74.3109,11.5416,-27.3848,-32.7975,5.5016,-11.3804,0.9531,fuga
322,42.2931,-17.9341,65.3333,1.409,-0.2119,1.9845,0.1906,impatto
323,-60.9513,-51.3338,5.9658,-5.9239,-4.9089,0.8952,0.1851,sopravvivenza
324,44.1046,66.1581,10.3261,3.3648,4.5914,-0.1995,0.0456,sopravvivenza
325,16.1103,-71.7546,-31.0474,3.9885,-17.1948,-7.2829,0.565,sopravvivenza
326,41.8101,-4.7289,67.9297,7.0689,-0.1664,10.0502,0.1559,sopravvivenza
327,10.0943,-71.639,-34.4891,7.6311,-56.9448,-27.3218,2.5743,fuga
328,-30.3341,-72.5176,-13.5815,-5.5423,-14.0618,-2.2079,4.748,sopravvivenza
329,-30.3044,-66.6733,31.7945,-1.4336,-3.6337,1.7598,1.3276,impatto
330,-44.9149,65.4187,10.4425,-17.4924,26.0354,4.3924,0.02,sopravvivenza
331,46.6041,-62.1214,-18.9306,7.6513,-11.0194,-3.2883,1.9845,sopravvivenza
332,-70.6393,16.4771,-33.7152,-11.8957,2.186,-5.4279,0.0056,sopravvivenza
333,-42.849,67.3865,4.0476,-4.8272,7.3903,0.9119,0.2992,sopravvivenza
334,63.4254,37.9055,-30.4337,1.7892,1.292,-0.5597,0.3942,impatto
335,-61.6266,-49.3875,-12.3398,-5.3958,-4.7162,-1.626,0.0749,sopravvivenza
336,-77.5901,15.9239,11.4421,-23.5866,5.0273,3.6665,0.3007,sopravvivenza
337,-6.9628,78.3277,-14.7252,-1.3535,7.5274,-1.9021,0.3095,sopravvivenza
338,-30.7972,19.6595,-71.0615,-24.3693,14.6206,-56.846,0.1243,fuga
339,-9.738,21.2245,76.6686,-1.7562,4.7294,16.281,0.3613,sopravvivenza
340,-11.2,78.6233,9.9578,-1.6581,15.2499,1.7616,0.063,sopravvivenza
341,-45.1295,-26.4579,-60.497,-7.3316,-4.7136,-10.2427,0.2855,sopravvivenza
342,-15.1555,-59.1826,-51.6047,-1.4551,-3.5365,-1.9113,0.0616,sopravvivenza
343,20.7014,-20.6994,74.3781,1.7041,-2.0512,7.1584,0.5488,fuga
344,62.3439,33.0859,-38.2324,11.8241,6.0758,-7.4031,0.0999,sopravvivenza
345,29.1938,9.6227,-73.9221,6.4695,1.9387,-15.848,0.0586,fuga
346,16.2656,73.9229,26.2278,1.4523,6.5812,1.7483,7.0804,sopravvivenza
347,71.5325,-26.5196,23.8129,7.2042,-2.477,2.462,0.2335,sopravvivenza
348,-38.3101,65.0216,26.1211,-17.2191,28.2654,11.4468,38.9346,fuga
349,-43.2171,-59.1253,31.9139,-2.6508,-5.2644,2.51,0.1689,fuga
350,-4.7095,-79.714,0.5271,-3.438,-66.24,0.4131,0.3274,fuga
351,-14.379,-78.6366,3.1762,-0.0604,-0.8276,0.4939,0.2758,impatto
352,-35.703,69.1858,17.7682,-7.9288,15.2761,3.9895,0.6021,sopravvivenza
353,29.1703,-59.1403,-45.4758,2.9253,-5.7079,-4.763,0.4112,sopravvivenza
354,-66.1111,-14.297,-42.4869,-0.5747,-0.2924,-0.6834,1.8039,impatto
355,67.8847,17.3708,38.6774,13.0608,3.7203,6.9733,0.6172,sopravvivenza
356,-1.875,36.8669,70.9626,-0.6799,5.6037,10.4666,0.7672,sopravvivenza
357,-7.6429,25.792,-75.4052,-3.5369,9.3565,-27.6175,9.0768,sopravvivenza
358,-3.0428,-66.2173,44.9972,0.2447,-17.0404,11.5204,0.2544,sopravvivenza
359,42.1748,-14.8809,66.1792,3.2946,-0.8316,5.8917,0.1825,sopravvivenza
360,42.6164,-55.349,39.0333,1.8874,-2.9603,1.6583,2.9812,impatto
361,-30.5912,-72.1641,16.5854,-5.9467,-12.9429,3.3749,10.6656,impatto
362,-5.4821,-68.5103,40.8026,-0.2007,-8.0516,5.9161,6.3973,fuga
363,-40.8285,55.3759,41.054,-2.6495,4.4342,3.5229,0.6735,sopravvivenza
364,-29.3032,-58.4962,46.3165,-5.0077,-10.4526,7.4692,1.1843,sopravvivenza
365,33.251,62.5709,37.0747,5.5057,8.9053,4.443,3.3931,sopravvivenza
366,-14.3576,-77.5467,-13.0065,-0.7698,-10.6214,-1.3784,0.0346,sopravvivenza
367,-74.967,-17.4519,21.6116,-130.9765,-30.8043,37.418,0.6808,fuga
368,-34.7172,-29.4928,-65.6711,-4.4441,-3.0098,-6.4237,0.0057,sopravvivenza
369,-8.7898,70.5115,-36.8234,-1.9488,14.3667,-7.1015,1.7179,sopravvivenza
370,70.6724,-29.3482,23.1951,6.897,-3.6678,2.6662,0.0581,impatto
371,63.5765,21.9172,-44.0356,6.8072,2.2706,-5.498,0.0642,sopravvivenza
372,3.1606,79.3858,9.3206,1.4084,43.9461,4.8384,0.4332,fuga
373,-72.1084,32.9428,-10.7626,-13.4993,6.5421,-2.3792,0.2306,fuga
374,-56.404,-52.4997,21.4104,-23.8485,-22.5256,9.0218,0.5509,fuga
375,43.4318,-49.9656,44.874,3.4999,-4.4529,3.479,2.361,sopravvivenza
376,-6.0048,49.6104,62.5203,-0.4457,3.4573,4.8562,15.4136,sopravvivenza
377,40.5603,-66.7256,-17.0027,4.1044,-7.4981,-2.4281,0.0463,sopravvivenza
378,-40.0057,-33.5515,60.5065,-4.8078,-3.9033,8.2311,1.0365,sopravvivenza
379,-41.7935,-63.8739,-23.6485,-2.0944,-4.2966,-1.9751,0.0083,sopravvivenza
380,-56.4339,-5.0355,-56.8289,-10.6789,-0.8637,-10.1675,0.05,sopravvivenza
381,-34.0296,58.8833,-42.0055,-14.1962,23.2795,-17.0555,0.6151,fuga
382,66.614,-43.1922,-9.6438,8.421,-5.3213,-1.3862,1.61,sopravvivenza
383,29.8416,18.7221,71.8337,4.9481,2.6415,11.0299,0.6952,sopravvivenza
384,-37.6651,-68.7104,-16.3505,-5.6943,-10.9829,-2.4481,1.0267,impatto
385,74.4436,-27.5946,-9.6286,3.8365,-2.0112,-0.158,1.7986,impatto
386,0.6615,58.1157,-54.9958,-0.694,12.2435,-11.2325,0.6548,sopravvivenza
387,56.7114,-43.5313,-35.9326,2.843,-2.8785,-2.9438,0.3514,sopravvivenza
388,-19.3027,49.6455,-59.9015,-15.8985,40.5405,-48.461,0.0316,fuga
389,6.8154,77.5808,18.932,1.0595,13.7719,3.1438,0.1597,sopravvivenza
390,-4.7505,70.9786,-36.9124,-0.6177,7.8751,-5.2425,0.1209,fuga
391,-12.5384,-59.7867,51.6803,-2.9941,-10.1318,8.4402,0.8779,sopravvivenza
392,37.5287,61.902,-33.7129,2.1965,2.9185,-2.4768,4.3799,impatto
393,44.5115,-66.1735,7.247,18.2142,-28.771,2.9389,0.5096,fuga
394,-27.936,-74.8914,1.4741,-2.8159,-8.7652,0.4124,1.2349,impatto
395,16.3735,-11.1139,77.5106,0.8626,-0.567,4.1964,0.1024,impatto
396,-42.3901,49.011,46.7213,-1.2121,2.3657,3.0603,3.5073,impatto
397,-33.0671,20.4731,69.8102,-3.3073,2.3579,6.1247,0.2405,sopravvivenza
398,-8.1402,44.1952,-66.2175,-1.3869,7.7805,-13.1831,0.5616,fuga
399,-17.8029,-74.4316,-23.7652,-1.6812,-6.2552,-2.5831,0.0633,sopravvivenza
400,15.8357,-3.2418,78.3146,2.6104,-0.9492,10.9932,0.8187,sopravvivenza
401,-35.1286,62.4409,35.8098,-6.7001,10.9594,5.1499,1.1662,sopravvivenza
402,-54.4476,-39.0993,43.2035,-3.8861,-2.568,2.5702,5.1657,sopravvivenza
403,15.7711,77.9159,10.0378,1.6815,7.1596,0.4446,0.4704,sopravvivenza
404,0.6063,-38.9715,69.9319,0.7254,-7.219,14.323,0.3453,sopravvivenza
405,24.0341,67.4283,-35.6389,8.5588,23.2491,-13.1926,0.5056,fuga
406,-79.7908,5.9694,-3.9202,-2.2481,0.0818,-0.4018,0.2413,sopravvivenza
407,66.2478,-37.3842,-24.9031,4.1292,-1.8718,-1.279,0.1453,impatto
408,36.6904,70.0738,-11.2738,2.2713,4.0537,0.4117,0.046,impatto
409,52.6049,-27.4142,53.6352,23.6349,-11.6091,22.2257,17.1367,fuga
410,27.0094,42.2558,-62.2137,12.8501,18.4543,-28.5196,0.0557,fuga
411,48.5823,49.7444,-39.5362,7.4358,8.8461,-5.5549,0.1409,impatto
412,-72.5007,-11.3545,-31.1285,-10.4584,-2.1127,-5.1502,0.0905,sopravvivenza
413,-78.2293,16.386,3.7098,-33.503,6.7818,1.5258,0.062,fuga
414,-20.6833,-42.9491,-64.1647,-5.1131,-9.4393,-12.8189,0.1641,sopravvivenza
415,-2.6052,34.0185,-72.2761,-3.034,26.3478,-57.6296,0.6742,fuga
416,4.7688,40.6408,-68.7643,2.6856,21.7618,-36.3683,4.7221,fuga
417,-67.1262,-14.3174,-41.1983,-9.6147,-2.1913,-6.0164,1.6648,sopravvivenza
418,-44.2322,33.9057,-57.518,-8.1358,6.6302,-11.8336,0.9096,fuga
419,-70.9209,28.0742,23.8219,-2.5285,0.9404,0.8258,0.1575,impatto
420,-5.056,-17.1154,77.8601,-0.5419,-1.5038,5.6967,0.6659,sopravvivenza
421,18.7842,-63.4685,-44.5973,2.1332,-7.2447,-5.7471,0.3709,sopravvivenza
422,71.4563,20.5794,-29.7381,4.9257,1.7419,-1.9161,6.1045,impatto
423,25.8871,-69.5897,29.8673,2.8702,-8.1178,3.2521,0.7875,sopravvivenza
424,8.2802,24.6427,75.6088,4.0028,12.8223,40.3588,0.6728,fuga
425,15.6842,-77.2396,-14.4304,0.4103,-5.0085,-0.7279,0.5078,impatto
426,32.2029,-72.8031,8.9647,11.9006,-27.8066,3.5266,1.9666,fuga
427,59.8292,52.9099,-4.0059,39.7071,34.0869,-2.2063,0.0381,fuga
428,54.4837,-58.2332,5.6765,5.6911,-5.1824,1.0925,0.4928,sopravvivenza
429,61.6049,44.3616,-25.2943,9.3714,7.3905,-4.1676,0.0726,impatto
430,10.4444,-13.9458,78.2086,0.5144,-0.4751,4.3551,0.3908,impatto
431,45.8923,-42.026,-50.1229,16.0352,-15.064,-18.0629,0.3528,sopravvivenza
432,43.9829,-40.585,53.2538,0.4786,-1.053,0.9316,2.0264,impatto
433,62.7835,39.7869,29.8386,58.551,37.875,27.1403,1.4169,fuga
434,-8.5079,-69.9239,-37.6742,-1.2156,-10.5625,-5.056,9.4476,sopravvivenza
435,-75.3416,-25.8119,-7.1958,-8.5573,-2.4803,-0.8969,0.0824,sopravvivenza
436,-21.1164,44.7629,-62.9383,-1.2106,4.1057,-5.9864,0.0809,sopravvivenza
437,-51.8608,-56.6913,21.7961,-23.9482,-27.2038,10.7835,0.5063,fuga
438,7.7211,-26.1953,-75.3599,1.9699,-8.119,-22.2745,0.0669,sopravvivenza
439,-45.0672,20.3001,62.6855,-8.7291,3.8046,12.8246,1.4151,sopravvivenza
440,74.6507,-10.4193,26.5239,8.0313,-0.8044,3.4164,0.1338,sopravvivenza
441,59.6644,-16.0537,50.8879,1.5381,0.2562,1.6121,1.451,impatto
442,67.0835,-24.0443,-36.457,7.7066,-2.5619,-4.2725,0.2775,sopravvivenza
443,-29.8783,11.2496,-73.4088,-0.8047,-0.0094,-3.573,1.2124,impatto
444,6.4074,0.3151,79.8212,1.7299,0.3061,15.4251,0.0594,sopravvivenza
445,-25.1968,74.1745,-17.1537,-5.1428,13.5274,-3.1488,0.8827,sopravvivenza
446,-15.7267,-2.4195,78.3145,-13.1128,-3.2021,68.9911,0.2093,fuga
447,-17.7801,55.9612,-54.4235,-2.2385,4.646,-4.0968,0.9886,sopravvivenza
448,45.9848,2.6379,-65.4214,12.516,0.8182,-17.0256,8.2288,impatto
449,-26.2408,-36.7524,-66.0345,-6.3682,-8.3923,-14.3128,0.0385,impatto
450,-49.0791,-50.2689,38.3887,-3.9233,-3.3874,3.2591,0.244,sopravvivenza
451,-6.7821,0.6064,79.7117,-0.7405,0.0699,8.9914,0.4578,impatto
452,72.4753,33.8468,2.8439,86.5682,40.6563,2.6891,1.1874,fuga
453,28.1293,41.5442,62.3012,5.1913,6.855,10.4574,1.036,sopravvivenza
454,-59.2031,51.3995,15.8378,-4.8177,4.3382,1.6892,0.5341,sopravvivenza
455,75.2081,14.4297,23.0579,2.7433,0.6114,0.2274,1.2078,impatto
456,-50.1178,16.253,60.2469,-8.0324,2.9631,10.7204,0.5805,fuga
457,-52.009,-46.0641,-39.9556,-4.1271,-3.7702,-3.1572,0.0042,sopravvivenza
458,25.6623,15.3785,-74.2436,22.0507,13.8741,-63.9225,0.5849,fuga
459,-1.2172,75.691,-26.0398,-0.1195,1.31,-0.3638,0.1195,impatto
460,-68.2956,36.6584,19.7589,-51.8121,27.7323,15.5934,0.7915,fuga
461,25.5975,-35.0026,67.3898,1.7093,-2.6102,4.5222,0.657,sopravvivenza
462,21.863,53.6838,-55.0683,38.4771,94.4663,-96.2868,0.0876,fuga
463,52.4326,31.6126,51.5773,4.1568,2.7853,3.5882,0.8028,impatto
464,70.1286,36.0882,12.9984,28.6841,14.3504,5.0795,0.4269,fuga
465,71.8182,-24.6868,-25.5097,5.6168,-1.7026,-1.8289,4.1402,impatto
466,43.5167,-18.3093,-64.5661,7.02,-3.5392,-10.9874,0.0615,sopravvivenza
467,16.0915,3.3579,-78.259,3.3064,0.6157,-19.6422,0.8955,fuga
468,22.4662,-22.9338,73.1843,4.8773,-5.1226,15.8172,2.1062,sopravvivenza
469,24.4304,-76.0605,0.0524,9.497,-29.7821,0.0393,1.1729,fuga
470,25.4406,-28.6275,-70.3741,1.5244,-1.9004,-3.5742,0.4326,impatto
471,40.7712,-2.5762,68.5504,3.1514,-0.4054,6.0454,0.0232,sopravvivenza
472,27.8731,-52.7659,53.1642,0.6949,-2.1877,2.2178,0.0236,impatto
473,-55.2924,48.7507,-31.1984,-8.6788,7.6228,-5.1844,0.0679,sopravvivenza
474,17.5934,-77.3971,12.2894,6.7289,-27.8857,4.9147,0.0157,sopravvivenza
475,74.5905,-14.2408,24.7822,10.4217,-1.7052,3.4045,0.0427,sopravvivenza
476,69.0543,-33.3645,-22.2778,26.3956,-12.9673,-8.3691,1.8857,sopravvivenza
477,-65.3622,-12.5759,-44.3045,-5.0355,-0.6933,-2.9331,0.8752,sopravvivenza
478,45.6219,64.5796,-11.8437,4.2559,7.4283,-0.8884,1.6179,sopravvivenza
479,-31.9748,37.0475,63.0468,-15.4389,17.3309,28.4407,1.3246,fuga
480,77.0594,15.1362,-15.3894,11.1313,1.6176,-2.4348,0.1763,sopravvivenza
481,-35.4189,48.0748,-53.4204,-5.4235,6.0077,-7.1125,0.3295,sopravvivenza
482,-9.2414,77.7231,17.4151,-1.0159,10.711,2.1549,0.6174,sopravvivenza
483,45.4798,-0.9732,-65.6671,8.1879,-0.2507,-12.0331,6.1486,sopravvivenza
484,-50.2976,47.2299,-40.5053,-37.171,34.8075,-28.8663,1.987,fuga
485,-31.0333,60.7086,-41.9465,-106.6462,209.5854,-144.5228,0.3257,fuga
486,-31.1584,67.9941,-28.4245,-14.9027,29.9679,-12.9722,0.1936,fuga
487,-76.7549,21.6279,4.6584,-7.3014,2.1598,0.4179,8.9635,fuga
488,43.5949,-62.2125,-24.9386,3.4981,-4.3047,-2.2406,0.0788,impatto
489,-50.9926,-7.4523,-61.1576,-2.3226,-0.0656,-2.61,0.1897,impatto
490,36.2207,-57.3843,-42.2859,2.6122,-4.0203,-3.1113,0.6968,sopravvivenza
491,15.054,-68.4035,38.3762,-0.2491,-1.1571,0.453,0.5342,sopravvivenza
492,30.7683,-73.4274,7.6434,30.0551,-72.0733,7.6952,0.0141,fuga
493,79.1768,10.2479,5.8543,9.0755,1.0406,0.2205,3.6212,sopravvivenza
494,18.2073,-72.0755,29.6073,1.6897,-5.3697,2.1444,1.34,sopravvivenza
495,71.2604,33.8846,-13.0858,3.0408,0.9055,-0.0575,1.3394,impatto
496,67.0842,-21.109,38.037,5.8854,-2.2485,2.0557,0.1144,impatto
497,-53.2985,-36.9616,-47.0897,-4.2565,-1.7504,-4.5059,2.3134,sopravvivenza
498,-74.0781,-23.0811,-19.8279,-8.9485,-2.5915,-1.9143,0.1815,sopravvivenza
499,45.509,-65.3098,-7.7773,13.3869,-19.7595,-2.3489,3.448,sopravvivenza
500,-50.4428,1.4156,62.3927,-10.0105,0.6867,12.7149,0.5057,sopravvivenza
501,-78.6646,-12.162,-10.3105,-14.9392,-1.936,-1.7342,0.0418,sopravvivenza
502,-27.2157,74.0693,13.7283,-6.9864,16.4457,2.4975,2.37,sopravvivenza
503,-7.8946,-55.5678,57.0659,-10.1958,-73.0245,74.1065,0.6716,fuga
504,8.7416,53.3353,58.9001,-0.0173,1.9151,3.0793,0.0489,impatto
505,-22.9768,-62.0345,-45.0327,-3.9059,-9.6143,-7.469,0.5143,impatto
506,34.0095,45.0663,56.549,6.0026,7.2189,8.3744,0.0581,sopravvivenza
507,-21.59,-40.3077,-65.6406,-3.5779,-4.6793,-8.6427,2.0112,sopravvivenza
508,29.6268,-28.1121,68.5846,4.1808,-2.2082,7.972,0.2652,impatto
509,-33.2472,-70.4766,18.3841,-16.8177,-34.9162,9.2176,3.1387,fuga
510,-49.425,52.9511,33.5853,-3.7265,5.0344,1.9421,0.8227,sopravvivenza
511,79.7415,0.957,5.2993,10.3563,-1.059,0.212,4.3206,sopravvivenza
512,-77.9984,-5.5043,17.01,-23.2739,-0.9492,5.383,0.6219,sopravvivenza
513,-42.7587,66.964,-7.4713,-2.0995,3.8438,-0.2747,0.3552,impatto
514,-60.6896,-49.1894,16.9531,-5.7154,-3.7989,1.2456,0.7253,sopravvivenza
515,34.6596,48.4848,-53.1193,12.9879,18.0871,-20.1955,0.5539,sopravvivenza
516,74.2526,15.743,-25.3165,13.9043,2.7697,-5.8273,0.2439,fuga
517,-54.8233,-46.9323,-34.4164,-3.8364,-2.8853,-2.3195,0.4406,sopravvivenza
518,-13.4529,79.2112,-0.2274,-2.8985,22.8752,-0.3986,0.1676,sopravvivenza
519,-12.2423,79.0027,-2.8421,-1.7383,9.5685,-0.8577,0.2143,sopravvivenza
520,-61.4904,49.0343,-14.4986,-14.01,10.8547,-3.7659,0.369,sopravvivenza
521,-3.2348,-78.9095,-11.6636,-1.2605,-18.034,-3.2717,1.6724,sopravvivenza
522,71.399,-35.128,-6.974,11.9704,-6.2694,-1.2691,0.053,sopravvivenza
523,53.348,-58.0808,-14.4643,22.1814,-22.9156,-5.9882,0.9227,fuga
524,73.7621,-19.2997,23.8551,3.1944,-0.9069,0.3684,6.283,sopravvivenza
525,-43.622,-66.5332,8.2435,-2.1799,-3.0816,0.9401,0.6829,impatto
526,-18.0081,24.9825,73.6384,-0.0764,-0.0386,0.3008,1.3033,impatto
527,8.0342,16.8058,-77.8228,0.1964,-0.6101,0.039,0.1693,sopravvivenza
528,-34.0532,-58.3023,43.1791,-4.2399,-6.8198,4.4551,1.046,sopravvivenza
529,66.1253,-31.5998,32.5619,48.4461,-23.5428,24.1064,1.4459,fuga
530,-47.2877,39.7657,-50.8932,-2.6898,2.3887,-2.4919,0.3245,impatto
531,-7.8277,11.6872,-78.6113,0.2647,1.2914,-6.2395,1.1973,sopravvivenza
532,-71.7496,-22.3002,-27.351,-7.1826,-2.693,-2.4032,0.272,sopravvivenza
533,-11.5286,-6.9092,-78.7579,-0.9163,-0.9897,-8.9126,0.4918,sopravvivenza
534,2.8866,74.8102,-28.8867,1.959,49.6526,-19.2951,1.2632,fuga
535,18.0887,76.5422,-14.3834,13.5356,58.2824,-10.9703,4.0746,fuga
536,42.532,49.9879,45.7155,4.923,5.5958,6.0596,0.4594,sopravvivenza
537,-24.2781,-44.3976,61.8061,-4.0114,-8.393,11.2648,0.1444,sopravvivenza
538,-77.1059,0.1704,21.7366,-3.8097,0.3989,1.0287,0.4964,sopravvivenza
539,-9.0949,62.0369,-49.8312,-1.1435,9.0413,-7.3521,4.5361,sopravvivenza
540,-52.9793,-27.7181,-53.149,-25.7377,-13.4036,-26.085,0.7089,fuga
541,-66.1401,8.1133,-44.3041,-47.8084,5.7472,-31.7487,0.3973,fuga
542,-74.7912,28.5181,-0.0526,-17.2585,7.2253,0.0098,0.3465,sopravvivenza
543,-54.9026,-58.0642,2.5238,-20.4521,-21.9891,0.7575,1.2593,fuga
544,-16.7982,-72.2288,-30.0917,-4.025,-17.3375,-6.8846,0.1082,sopravvivenza
545,-31.2486,-57.7591,45.7115,-28.3589,-52.7211,41.0762,2.1792,fuga
546,-7.1772,20.2369,77.0469,-1.5732,2.8905,11.9764,0.6904,sopravvivenza
547,-54.6262,31.2492,49.4468,-6.9492,2.7889,4.9226,1.4283,sopravvivenza
548,-20.8348,-60.3027,-48.223,-4.8468,-13.9029,-10.5497,0.4467,sopravvivenza
549,-74.2488,-29.0132,-5.5027,-5.5508,-1.9879,-1.5252,14.7497,sopravvivenza
550,10.8727,-41.318,67.626,4.5713,-16.2341,26.5155,0.2504,fuga
551,66.3719,-32.4494,-30.9068,8.2938,-4.5397,-4.7753,0.532,sopravvivenza
552,63.7216,-46.4039,14.0902,3.6017,-2.7992,0.1062,1.6555,impatto
553,46.7014,5.5381,64.7529,7.1332,-0.1504,8.4997,0.8304,sopravvivenza
554,11.6815,-78.6858,8.359,8.3312,-56.3304,6.692,0.0918,fuga
555,-51.3456,-33.0725,51.8023,-5.294,-3.5824,5.3796,0.5835,sopravvivenza
556,-67.7823,23.5718,35.4123,-18.673,6.5095,10.3159,0.0486,sopravvivenza
557,-79.6078,-2.9316,5.4947,-15.5263,-0.5549,1.9115,2.7815,sopravvivenza
558,-72.8638,-9.0218,31.6934,-31.881,-3.6205,14.6574,0.9297,fuga
559,-27.7823,42.1299,61.9342,-17.312,25.042,37.4101,0.6427,fuga
560,-27.075,75.0601,6.793,-1.9564,3.8831,1.0875,7.5276,impatto
561,-44.5037,-34.509,-56.6617,-8.6756,-7.1527,-10.8031,0.2438,sopravvivenza
562,30.2064,31.7759,-66.8128,6.426,7.9263,-17.0197,2.4108,sopravvivenza
563,-7.7601,74.5107,-28.3393,-0.7865,10.7243,-3.4355,1.0633,sopravvivenza
564,-33.8132,-16.1162,70.2661,-1.616,-1.0582,4.7489,4.7385,impatto
565,32.6193,40.8928,60.4975,3.1245,4.8299,5.1311,0.0139,impatto
566,-45.7444,-47.593,-45.4163,-28.3791,-30.1639,-28.8423,5.8906,fuga
567,10.5979,68.2351,-40.4127,0.5907,4.975,-3.0768,0.6251,impatto
568,-78.4736,-12.2397,8.2889,-19.4418,-3.3496,2.1659,4.4945,sopravvivenza
569,36.3888,-61.5945,35.6627,35.0052,-58.2635,33.8436,0.0542,fuga
570,32.9935,13.9518,-71.2725,2.1882,0.2075,-4.1424,0.3827,impatto
571,-49.7172,11.1293,-61.6808,-13.619,2.7568,-17.6435,2.1971,sopravvivenza
572,62.07,6.5231,-49.6806,2.3765,-0.7332,-2.6532,0.0748,impatto
573,48.6536,36.3952,52.2492,8.1544,5.8465,9.3566,0.226,sopravvivenza
574,-57.7096,-54.1553,-11.5631,-9.1029,-9.1088,-1.4237,1.2869,sopravvivenza
575,-45.7058,30.5568,57.9959,-5.3451,3.2765,6.4684,0.5687,sopravvivenza
576,17.6906,32.0723,71.3434,0.7488,1.3325,2.285,1.903,impatto
577,-21.0761,-64.0641,-42.8705,-0.6526,-0.3037,0.2741,5.7592,impatto
578,-62.3392,23.9678,-44.1364,-14.5971,5.3285,-10.456,0.2968,sopravvivenza
579,52.1742,-11.8866,59.5036,6.1905,-0.7058,5.3006,0.2775,sopravvivenza
580,43.8106,35.7739,-56.505,18.641,16.5222,-24.8088,0.5855,fuga
581,33.844,71.0667,-13.883,7.2911,13.9845,-2.7101,0.0798,fuga
582,68.5117,-39.0448,-14.0124,13.1981,-7.0531,-1.7194,0.8227,impatto
583,-44.439,36.9298,55.4517,-12.7013,11.1843,17.2474,3.1891,sopravvivenza
584,-27.0675,-15.0003,-73.8032,-2.0832,-1.0873,-4.9545,0.0139,sopravvivenza
585,13.057,33.7484,71.2249,1.8152,4.4892,9.3585,0.9686,sopravvivenza
586,11.5579,75.1642,-24.6442,5.6368,35.3752,-11.9084,6.3296,fuga
587,39.446,-53.4361,-44.4417,2.4983,-1.6196,-1.8331,5.103,impatto
588,50.4995,-20.9887,-58.4278,5.9655,-1.6191,-7.1576,14.1898,sopravvivenza
589,-21.1302,-28.1439,-71.7188,-1.9214,-2.8953,-6.8157,0.0163,sopravvivenza
590,38.3209,-60.5126,-35.3857,10.7243,-17.9195,-9.5393,1.0695,sopravvivenza
591,-36.6698,-13.8778,69.637,0.0261,-1.1431,1.6876,0.2146,impatto
592,-7.3355,11.1492,78.8916,-0.6073,0.0694,5.9174,0.0094,sopravvivenza
593,64.7132,-33.4084,33.156,11.9985,-6.3966,6.8593,0.1831,sopravvivenza
594,59.4051,48.9657,-21.4765,7.6133,6.2937,-3.6165,1.4014,sopravvivenza
595,-39.7347,-53.5277,-44.1717,-11.3688,-15.504,-12.9909,0.4998,sopravvivenza
596,0.5812,-55.4498,57.7399,1.0143,-4.3462,4.8599,1.7941,sopravvivenza
597,-79.2856,-4.9994,-9.9188,-31.5302,-2.627,-3.8199,0.4207,fuga
598,-17.0704,-0.3148,-78.0105,-4.826,-0.4142,-19.5426,0.5378,sopravvivenza
599,40.3232,-44.7115,-52.6345,1.7197,-2.359,-2.2327,0.8834,impatto
600,-21.2068,-37.8408,67.1736,-4.1508,-7.8147,14.2693,0.1451,sopravvivenza
601,30.2893,-23.7547,-70.0165,14.1238,-11.3563,-33.08,0.3077,fuga
602,-0.2093,-54.7446,-58.3548,-0.0767,-5.2085,-5.1641,0.7935,sopravvivenza
603,75.0361,-9.9535,26.4294,48.3168,-6.639,16.3843,8.2685,fuga
604,-66.9786,8.5505,42.9421,-1.881,-0.1935,0.848,1.9651,impatto
605,-9.6403,17.9259,-77.3826,-2.0151,1.8444,-9.8228,3.1067,sopravvivenza
606,23.2737,-15.5307,-74.8122,5.2691,-3.8929,-17.2746,2.8774,fuga
607,-35.5891,70.8614,-10.7841,-0.8524,1.4849,-0.3122,0.1431,impatto
608,-47.706,-49.9602,40.4319,-2.8233,-3.0438,1.8929,1.9325,impatto
